,M,S,E,I,C,R,Total,Rep
0.012130757143463455,108.88235294117646,18.63529411764706,0.2,1.6235294117647059,0.0,872.2470588235294,1001.5882352941177,mean
0.012134047995322538,108.88235294117646,18.63529411764706,0.2,1.611764705882353,0.0,872.2588235294118,1001.5882352941177,mean
0.012138114079667837,108.89411764705882,18.63529411764706,0.2,1.611764705882353,0.0,872.2588235294118,1001.6,mean
0.0121425574699528,108.90588235294118,18.63529411764706,0.2,1.611764705882353,0.0,872.2588235294118,1001.6117647058824,mean
0.012157569155148826,108.91764705882353,18.63529411764706,0.2,1.611764705882353,0.0,872.2588235294118,1001.6235294117647,mean
0.012160933392406648,108.91764705882353,18.63529411764706,0.2,1.611764705882353,0.0,872.2470588235294,1001.6117647058824,mean
0.012177043974067825,108.91764705882353,18.63529411764706,0.2,1.611764705882353,0.0,872.2352941176471,1001.6,mean
0.01217780645878515,108.92941176470588,18.63529411764706,0.2,1.611764705882353,0.0,872.2352941176471,1001.6117647058824,mean
0.012185343193894305,108.92941176470588,18.63529411764706,0.2,1.611764705882353,0.0,872.2235294117647,1001.6,mean
0.012188538450328221,108.92941176470588,18.63529411764706,0.2,1.6,0.0,872.2352941176471,1001.6,mean
0.01220160490867851,108.92941176470588,18.623529411764707,0.21176470588235294,1.6,0.0,872.2352941176471,1001.6,mean
0.012205355673337692,108.92941176470588,18.623529411764707,0.21176470588235294,1.6,0.0,872.2235294117647,1001.5882352941177,mean
0.012216391790159431,108.92941176470588,18.623529411764707,0.21176470588235294,1.6,0.0,872.2117647058824,1001.5764705882353,mean
0.012217028015350418,108.92941176470588,18.623529411764707,0.2,1.611764705882353,0.0,872.2117647058824,1001.5764705882353,mean
0.012234759652407945,108.92941176470588,18.623529411764707,0.2,1.611764705882353,0.0,872.2,1001.564705882353,mean
0.012237174648512905,108.94117647058823,18.623529411764707,0.2,1.611764705882353,0.0,872.2,1001.5764705882353,mean
0.012249331688735487,108.95294117647059,18.623529411764707,0.2,1.611764705882353,0.0,872.2,1001.5882352941177,mean
0.01225045380386014,108.95294117647059,18.623529411764707,0.2,1.611764705882353,0.0,872.1882352941177,1001.5764705882353,mean
0.012251217285580046,108.95294117647059,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1882352941177,1001.5764705882353,mean
0.01226196583674706,108.96470588235294,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1882352941177,1001.5882352941177,mean
0.012276669900464169,108.97647058823529,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1882352941177,1001.6,mean
0.012279149186133598,108.96470588235294,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1882352941177,1001.5882352941177,mean
0.012283630537271861,108.97647058823529,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1882352941177,1001.6,mean
0.012303375146821338,108.97647058823529,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1764705882352,1001.5882352941176,mean
0.012309636976380638,108.98823529411764,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1764705882352,1001.5999999999999,mean
0.012312777723682444,108.98823529411764,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1647058823529,1001.5882352941176,mean
0.012317914201042154,109.0,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1647058823529,1001.5999999999999,mean
0.012336233124602343,109.01176470588236,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1647058823529,1001.6117647058824,mean
0.012373105880569302,109.02352941176471,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1647058823529,1001.6235294117647,mean
0.012403970718040992,109.03529411764706,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1647058823529,1001.635294117647,mean
0.012422790666972716,109.03529411764706,18.611764705882354,0.21176470588235294,1.611764705882353,0.0,872.1529411764706,1001.6235294117647,mean
0.012423569991489096,109.03529411764706,18.611764705882354,0.21176470588235294,1.6,0.0,872.1647058823529,1001.6235294117647,mean
0.012431197217264779,109.07142857142857,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.6785714285713,mean
0.012441233505720288,109.08333333333333,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.6904761904761,mean
0.01246168548581973,109.0952380952381,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.702380952381,mean
0.012475065155949969,109.10714285714286,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7142857142857,mean
0.012484041313066832,109.11904761904762,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7261904761904,mean
0.012484639773572814,109.13095238095238,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7380952380952,mean
0.012491402896556729,109.14285714285714,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.75,mean
0.01250890699401102,109.1547619047619,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7619047619047,mean
0.012524525965661431,109.16666666666667,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7738095238095,mean
0.012559033633121488,109.17857142857143,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.7857142857142,mean
0.012592934443404582,109.19047619047619,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.797619047619,mean
0.012594367816767213,109.20238095238095,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8095238095237,mean
0.012615572223354575,109.21428571428571,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8214285714286,mean
0.01261810450117817,109.22619047619048,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8333333333333,mean
0.012630596659529283,109.23809523809524,18.63095238095238,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8452380952381,mean
0.012650082039642019,109.23809523809524,18.61904761904762,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8333333333333,mean
0.01265795342613677,109.25,18.61904761904762,0.21428571428571427,1.619047619047619,0.0,872.1428571428571,1001.8452380952381,mean
0.01266000465929328,109.25,18.607142857142858,0.2261904761904762,1.619047619047619,0.0,872.1428571428571,1001.8452380952381,mean
0.012666582318766828,109.25,18.607142857142858,0.2261904761904762,1.619047619047619,0.0,872.1309523809524,1001.8333333333334,mean
0.01268532461974395,109.25,18.595238095238095,0.23809523809523808,1.619047619047619,0.0,872.1309523809524,1001.8333333333334,mean
0.012696519875627033,109.25,18.595238095238095,0.23809523809523808,1.619047619047619,0.0,872.1190476190476,1001.8214285714286,mean
0.012710487307998626,109.25,18.595238095238095,0.23809523809523808,1.6071428571428572,0.0,872.1309523809524,1001.8214285714287,mean
0.01271366450005113,109.37349397590361,18.6144578313253,0.25301204819277107,1.6265060240963856,0.0,871.9518072289156,1001.8192771084337,mean
0.012718736227986058,109.37349397590361,18.602409638554217,0.26506024096385544,1.6265060240963856,0.0,871.9518072289156,1001.8192771084337,mean
0.012720006606837213,109.3855421686747,18.602409638554217,0.26506024096385544,1.6265060240963856,0.0,871.9518072289156,1001.8313253012047,mean
0.012721260753912137,109.3855421686747,18.602409638554217,0.26506024096385544,1.6144578313253013,0.0,871.9638554216867,1001.8313253012047,mean
0.012731454641562223,109.3855421686747,18.602409638554217,0.26506024096385544,1.6144578313253013,0.0,871.9518072289156,1001.8192771084337,mean
0.012736991216943494,109.3855421686747,18.602409638554217,0.26506024096385544,1.6144578313253013,0.0,871.9397590361446,1001.8072289156626,mean
0.012738983100957205,109.3855421686747,18.59036144578313,0.27710843373493976,1.6144578313253013,0.0,871.9397590361446,1001.8072289156626,mean
0.012742750261473645,109.3855421686747,18.59036144578313,0.27710843373493976,1.6144578313253013,0.0,871.9277108433735,1001.7951807228915,mean
0.012759199907860357,109.39759036144578,18.59036144578313,0.27710843373493976,1.6144578313253013,0.0,871.9277108433735,1001.8072289156626,mean
0.012776368837864953,109.40963855421687,18.59036144578313,0.27710843373493976,1.6144578313253013,0.0,871.9277108433735,1001.8192771084337,mean
0.012795168666165858,109.40963855421687,18.59036144578313,0.27710843373493976,1.6024096385542168,0.0,871.9397590361446,1001.8192771084337,mean
0.012800949703375196,109.40963855421687,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9397590361446,1001.8192771084337,mean
0.012839070267249635,109.42168674698796,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9397590361446,1001.8313253012047,mean
0.012843751424558302,109.43373493975903,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9397590361446,1001.8433734939758,mean
0.012847355045200737,109.43373493975903,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9277108433735,1001.8313253012047,mean
0.012871313284554134,109.44578313253012,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9277108433735,1001.8433734939758,mean
0.012892563652592396,109.4578313253012,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9277108433735,1001.8554216867469,mean
0.012902984037507217,109.46987951807229,18.57831325301205,0.2891566265060241,1.6024096385542168,0.0,871.9277108433735,1001.867469879518,mean
0.012939412561619576,109.46987951807229,18.57831325301205,0.27710843373493976,1.6144578313253013,0.0,871.9277108433735,1001.867469879518,mean
0.012943746370723033,109.46987951807229,18.57831325301205,0.26506024096385544,1.6265060240963856,0.0,871.9277108433735,1001.867469879518,mean
0.012948289979504146,109.46987951807229,18.57831325301205,0.26506024096385544,1.6265060240963856,0.0,871.9156626506024,1001.8554216867469,mean
0.0129584478565131,109.46987951807229,18.57831325301205,0.26506024096385544,1.6144578313253013,0.0,871.9277108433735,1001.8554216867469,mean
0.012962648012424204,109.53658536585365,18.5609756097561,0.2682926829268293,1.6341463414634145,0.0,871.8414634146342,1001.8414634146342,mean
0.01298760289574119,109.53658536585365,18.5609756097561,0.2682926829268293,1.6341463414634145,0.0,871.829268292683,1001.829268292683,mean
0.012999914939008761,109.53658536585365,18.5609756097561,0.2682926829268293,1.6341463414634145,0.0,871.8170731707318,1001.8170731707318,mean
0.013030913274254947,109.53658536585365,18.5609756097561,0.25609756097560976,1.646341463414634,0.0,871.8170731707318,1001.8170731707318,mean
0.013042350428946747,109.53658536585365,18.5609756097561,0.25609756097560976,1.646341463414634,0.0,871.8048780487804,1001.8048780487804,mean
0.013062820795304015,109.54878048780488,18.5609756097561,0.25609756097560976,1.646341463414634,0.0,871.8048780487804,1001.8170731707316,mean
0.013108864462912262,109.54878048780488,18.5609756097561,0.25609756097560976,1.646341463414634,0.0,871.7926829268292,1001.8048780487804,mean
0.013119833528812352,109.54878048780488,18.5609756097561,0.25609756097560976,1.6341463414634145,0.0,871.8048780487804,1001.8048780487804,mean
0.013141989069470904,109.5609756097561,18.5609756097561,0.25609756097560976,1.6341463414634145,0.0,871.8048780487804,1001.8170731707316,mean
0.013164306179489757,109.5609756097561,18.5609756097561,0.25609756097560976,1.6219512195121952,0.0,871.8170731707318,1001.8170731707318,mean
0.013164462328525275,109.57317073170732,18.5609756097561,0.25609756097560976,1.6219512195121952,0.0,871.8170731707318,1001.829268292683,mean
0.013180241213032608,109.58536585365853,18.5609756097561,0.25609756097560976,1.6219512195121952,0.0,871.8170731707318,1001.8414634146342,mean
0.01321656365160067,109.58536585365853,18.5609756097561,0.24390243902439024,1.6341463414634145,0.0,871.8170731707318,1001.8414634146342,mean
0.013222972239089137,109.57317073170732,18.5609756097561,0.24390243902439024,1.6341463414634145,0.0,871.8170731707318,1001.829268292683,mean
0.013223107814853405,109.57317073170732,18.5609756097561,0.24390243902439024,1.6219512195121952,0.0,871.829268292683,1001.829268292683,mean
0.013223294040911278,109.72839506172839,18.65432098765432,0.24691358024691357,1.6419753086419753,0.0,871.5061728395061,1001.7777777777777,mean
0.013225781263912495,109.72839506172839,18.65432098765432,0.24691358024691357,1.6419753086419753,0.0,871.4938271604939,1001.7654320987655,mean
0.013227948522797739,109.72839506172839,18.65432098765432,0.24691358024691357,1.6419753086419753,0.0,871.4814814814815,1001.7530864197531,mean
0.013230981148500104,109.74074074074075,18.65432098765432,0.24691358024691357,1.6419753086419753,0.0,871.4814814814815,1001.7654320987655,mean
0.01323905602732862,109.75308641975309,18.65432098765432,0.24691358024691357,1.6419753086419753,0.0,871.4814814814815,1001.7777777777778,mean
0.013245757986104572,109.75308641975309,18.65432098765432,0.24691358024691357,1.6296296296296295,0.0,871.4938271604939,1001.7777777777778,mean
0.01324687568270804,109.76543209876543,18.65432098765432,0.24691358024691357,1.6296296296296295,0.0,871.4938271604939,1001.7901234567902,mean
0.013250205606924746,109.77777777777777,18.65432098765432,0.24691358024691357,1.6296296296296295,0.0,871.4938271604939,1001.8024691358025,mean
0.013263762674363022,109.77777777777777,18.65432098765432,0.24691358024691357,1.6296296296296295,0.0,871.4814814814815,1001.7901234567902,mean
0.013295201187695638,109.79012345679013,18.65432098765432,0.24691358024691357,1.6296296296296295,0.0,871.4814814814815,1001.8024691358025,mean
0.013304111732830264,109.79012345679013,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4938271604939,1001.8024691358025,mean
0.013305669081394626,109.80246913580247,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4938271604939,1001.8148148148149,mean
0.013315988543234049,109.81481481481481,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4938271604939,1001.8271604938273,mean
0.01332056673931703,109.81481481481481,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4814814814815,1001.8148148148149,mean
0.013326104247488323,109.82716049382717,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4814814814815,1001.8271604938273,mean
0.013351200625376182,109.8395061728395,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4814814814815,1001.8395061728395,mean
0.013352267101959353,109.85185185185185,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4814814814815,1001.851851851852,mean
0.01335723345918538,109.85185185185185,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4691358024692,1001.8395061728395,mean
0.013359556589911392,109.85185185185185,18.65432098765432,0.24691358024691357,1.617283950617284,0.0,871.4567901234568,1001.8271604938273,mean
0.01337213387619017,109.85185185185185,18.65432098765432,0.2345679012345679,1.6296296296296295,0.0,871.4567901234568,1001.8271604938271,mean
